29.739936	-104.552078
29.706543	-104.545212
29.688053	-104.530106
29.679701	-104.541779
29.64032	-104.513626
29.62719	-104.483414
29.608685	-104.457321
29.572263	-104.399643
29.559123	-104.394493
29.542996	-104.3787
29.542697	-104.371147
29.518799	-104.336128
29.523281	-104.321022
29.531944	-104.316902
29.523579	-104.311066
29.521488	-104.292526
29.513123	-104.262314
29.497286	-104.237938
29.479654	-104.229698
29.484137	-104.212875
29.462617	-104.213219
29.457834	-104.218712
29.442288	-104.197083
29.426441	-104.18129
29.400721	-104.16687
29.374995	-104.113312
29.34627	-104.078293
29.336693	-104.057007
29.303765	-103.995209
29.298975	-103.969116
29.295981	-103.925858
29.284602	-103.918304
29.288196	-103.899765
29.284003	-103.885345
29.28041	-103.866119
29.278014	-103.837967
29.269329	-103.826294
29.273822	-103.812904
29.261243	-103.806381
29.258547	-103.798828
29.265136	-103.785439
29.253156	-103.778572
29.243869	-103.777199
29.227092	-103.781662
29.233084	-103.761063
29.2211	-103.756943
29.2211	-103.74424
29.181841	-103.718147
29.18304	-103.704071
29.16985	-103.659439
29.156959	-103.648453
29.164754	-103.610687
29.150062	-103.589401
29.157858	-103.553009
29.120074	-103.523827
29.085877	-103.469582
29.067273	-103.468552
29.071774	-103.451042
29.030657	-103.401604
29.018949	-103.360062
29.045665	-103.343925
29.03666	-103.327446
29.028556	-103.342552
29.016247	-103.330193
29.025854	-103.315086
29.023452	-103.306847
29.011743	-103.315773
29.003937	-103.30925
29.00784	-103.30101
29.002435	-103.287621
28.981715	-103.287621
28.99613	-103.266335
28.982015	-103.250198
28.990724	-103.227539
28.972104	-103.155098
28.98682	-103.113899
29.027055	-103.098106
29.064272	-103.093643
29.054069	-103.089523
29.066673	-103.086777
29.076275	-103.076134
29.087677	-103.079224
29.099977	-103.053474
29.095477	-103.045578
29.105077	-103.031502
29.112576	-103.035965
29.147964	-103.007469
29.18304	-102.990303
29.186037	-102.975197
29.173747	-102.952194
29.191732	-102.943268
29.191732	-102.920609
29.219002	-102.912025
29.208515	-102.898979
29.226194	-102.866364
29.25645	-102.904816
29.278314	-102.903099
29.292388	-102.88868
29.308855	-102.893829
29.340284	-102.87941
29.347167	-102.88456
29.354948	-102.878036
29.352255	-102.861557
29.359436	-102.839584
29.376192	-102.843704
29.398328	-102.815552
29.409694	-102.833405
29.445577	-102.831345
29.484436	-102.812805
29.520891	-102.805939
29.547177	-102.771606
29.59376	-102.767487
29.594954	-102.747574
29.636143	-102.739334
29.674929	-102.696762
29.744705	-102.672729
29.735166	-102.624664
29.76855	-102.569046
29.744705	-102.54776
29.770338	-102.510681
29.784045	-102.517548
29.761993	-102.388458
29.846004	-102.363052
29.876969	-102.321854
29.837666	-102.196198
29.846004	-102.181778
29.826348	-102.176971
29.790005	-102.040329
29.809072	-101.852875
29.765569	-101.710052
29.770338	-101.580963
29.809668	-101.543884
29.761993	-101.538391
29.787025	-101.461487
29.750071	-101.443634
29.763185	-101.401062
29.652256	-101.359863
29.653449	-101.304932
29.575846	-101.289825
29.625996	-101.265106
29.524475	-101.255493
29.51133	-101.178589
29.47547	-101.144257
29.452752	-101.061172
29.369011	-101.008301
29.243869	-100.797501
29.17015	-100.774841
29.108376	-100.681458
28.944467	-100.647125
28.662876	-100.49881
28.497661	-100.335388
28.396233	-100.340881
28.285033	-100.294189
28.069557	-100.022278
27.80021	-99.879456
27.614189	-99.555359
27.560634	-99.512787
27.497309	-99.52652
27.486345	-99.483948
27.311994	-99.53476
27.25585	-99.444122
27.022431	-99.446869
26.866956	-99.316406
26.722307	-99.210663
26.539394	-99.168091
26.47549	-99.09256
26.432458	-99.107666
26.364803	-98.802795
26.236766	-98.665466
26.223215	-98.462219
26.102421	-98.301544
26.029638	-97.668457
25.886408	-97.521515
25.841921	-97.392426
25.929642	-97.351227
25.955575	-97.286682
25.95434	-97.145233
