48.494768	-124.771729
48.492037	-124.725037
48.297812	-124.015045
48.241138	-123.681335
48.223758	-123.54126
48.284107	-123.247375
48.422821	-123.114166
48.453798	-123.162231
48.554796	-123.222656
48.695493	-123.269348
48.767052	-123.00705
48.833086	-123.008423
49.001844	-123.32016
49.002745	-122.067719
48.997339	-121.764221
49.000042	-119.888306
49.000042	-118.579559
48.999141	-116.843719
49.000042	-115.081787
48.99824	-112.901001
48.997339	-111.279144
49.000042	-109.712219
49.000042	-107.845917
49.000042	-105.67337
48.999141	-104.252014
48.999141	-102.152252
48.999141	-100.132141
49.000042	-98.271332
48.999141	-95.832367
49.000042	-95.152588
49.382373	-95.152588
49.368961	-95.121002
49.353756	-95.059204
49.356439	-95.013885
49.369408	-94.989853
49.367172	-94.974747
49.369855	-94.957581
49.351967	-94.912262
49.333177	-94.879303
49.325122	-94.854584
49.324227	-94.837418
49.321094	-94.816818
49.309008	-94.825058
49.294233	-94.825058
49.215355	-94.797592
49.196513	-94.798279
49.121074	-94.772873
49.098599	-94.749527
48.885037	-94.683609
48.872393	-94.683609
48.855228	-94.692535
48.839413	-94.686356
48.825853	-94.704208
48.80822	-94.695969
48.77927	-94.691162
48.747587	-94.647217
48.717243	-94.588852
48.715431	-94.549026
48.701838	-94.53598
48.693227	-94.442596
48.7109	-94.417877
48.712713	-94.385605
48.704103	-94.344406
48.710447	-94.308014
48.697306	-94.263382
48.679627	-94.249649
48.658768	-94.253082
48.63064	-93.845901
48.611576	-93.823242
48.578424	-93.805389
48.531612	-93.818436
48.51524	-93.79097
48.530702	-93.630295
48.547069	-93.462753
48.592505	-93.464813
48.608852	-93.405075
48.61203	-93.354263
48.627009	-93.34877
48.642891	-93.256073
48.641984	-93.206635
48.622924	-93.177795
48.627917	-93.092651
48.623832	-92.984848
48.630186	-92.951889
48.608852	-92.949829
48.596592	-92.907944
48.539341	-92.728729
48.54616	-92.656631
48.542069	-92.636032
48.51433	-92.625732
48.500683	-92.631912
48.496133	-92.660751
48.495223	-92.698517
48.463816	-92.71225
48.444234	-92.687531
48.439679	-92.663498
48.440134	-92.576981
48.447878	-92.536469
48.448333	-92.506943
48.429201	-92.488403
48.418264	-92.476044
48.414163	-92.456131
48.401856	-92.456818
48.373128	-92.475357
48.306034	-92.432785
48.221013	-92.368927
48.241138	-92.312622
48.248455	-92.270737
48.264913	-92.291336
48.287305	-92.300949
48.306491	-92.296143
48.317451	-92.306442
48.353968	-92.262497
48.345297	-92.215805
48.36583	-92.145767
48.356249	-92.143707
48.35488	-92.085342
48.358987	-92.05719
48.334343	-92.04689
48.319734	-92.002945
48.265827	-92.007065
48.246626	-91.977539
48.253484	-91.955566
48.234736	-91.95694
48.237937	-91.892395
48.206829	-91.863556
48.21049	-91.816864
48.197676	-91.713181
48.170665	-91.720047
48.170207	-91.705627
48.144098	-91.698761
48.116142	-91.710434
48.119809	-91.683655
48.111099	-91.687088
48.106973	-91.663742
48.11385	-91.652069
48.097343	-91.640053
48.102387	-91.613617
48.102158	-91.587524
48.106973	-91.576195
48.108348	-91.559372
48.103075	-91.553192
48.093674	-91.568985
48.06615	-91.575165
48.057431	-91.572418
48.04871	-91.575851
48.04412	-91.568642
48.068215	-91.487617
48.066838	-91.463928
48.067756	-91.448479
48.050087	-91.437836
48.056972	-91.390114
48.068903	-91.368828
48.069821	-91.332779
48.083584	-91.250038
48.125309	-91.189957
48.155093	-91.142578
48.180739	-91.08284
48.201108	-91.003189
48.219869	-90.977783
48.231763	-90.915298
48.245482	-90.884743
48.238166	-90.8741
48.244339	-90.846634
48.177534	-90.836678
48.178678	-90.806122
48.159673	-90.795479
48.164024	-90.777969
48.148679	-90.778999
48.136538	-90.797195
48.091611	-90.751534
48.103534	-90.641327
48.12233	-90.558929
48.106973	-90.569572
48.095967	-90.55687
48.108348	-90.467262
48.099636	-90.43911
48.105139	-90.404091
48.090923	-90.373192
48.105368	-90.307274
48.099407	-90.289421
48.112474	-90.139046
48.084731	-90.023689
48.050087	-89.994164
48.028509	-89.995193
48.011056	-89.952621
48.01542	-89.934082
47.987394	-89.89563
47.985786	-89.871597
48.003017	-89.843788
47.999341	-89.831772
48.01519	-89.820786
48.017257	-89.807396
48.01565	-89.797096
48.022539	-89.775467
48.020243	-89.742508
48.018635	-89.720192
48.006692	-89.702682
48.011745	-89.6735
48.009908	-89.658394
48.004166	-89.638138
48.017257	-89.611015
48.006922	-89.607925
48.003017	-89.586639
47.996125	-89.582863
47.997733	-89.57222
48.002787	-89.564667
48.014272	-89.490166
47.974295	-89.33773
48.246626	-88.670654
48.305121	-88.36853
47.471735	-86.303101
46.890232	-84.862518
46.634351	-84.762268
46.460566	-84.557648
46.452997	-84.476624
46.501228	-84.418945
46.50879	-84.342041
46.494611	-84.267883
46.534303	-84.225311
46.540916	-84.193726
46.530524	-84.137421
46.505954	-84.112701
46.421766	-84.142914
46.321326	-84.108582
46.256796	-84.098969
46.186486	-84.074249
46.152248	-84.009705
46.11799	-84.005585
46.102757	-83.978119
46.056079	-83.956146
46.06275	-83.903961
46.119893	-83.82431
46.101804	-83.761139
46.122749	-83.656769
46.106565	-83.572998
45.99887	-83.435669
45.821143	-83.594971
45.338633	-82.518311
43.590338	-82.122803
42.992595	-82.423553
42.972502	-82.41394
42.926263	-82.453766
42.811522	-82.482605
42.762138	-82.466125
42.666281	-82.511444
42.611728	-82.515564
42.550045	-82.586975
42.558138	-82.63092
42.372749	-82.827301
42.33926	-82.959137
42.318955	-83.053894
42.243769	-83.125305
42.171546	-83.133545
42.126747	-83.119812
42.043174	-83.145905
41.863425	-83.067627
41.675989	-82.678986
41.677015	-82.394714
42.210211	-81.238403
42.393037	-80.077972
42.828646	-78.934021
42.903131	-78.903809
42.956423	-78.936768
42.995608	-79.017792
43.054841	-79.002686
43.080925	-79.07547
43.144084	-79.045258
43.260206	-79.06723
43.450925	-79.200439
43.632099	-78.689575
43.632099	-76.795807
44.094489	-76.440125
44.131957	-76.350861
44.201897	-76.312408
44.202882	-76.243744
44.239296	-76.164093
44.280604	-76.164093
44.293384	-76.135254
44.300264	-76.092682
44.349386	-75.997925
44.343494	-75.964966
44.437702	-75.819397
44.472991	-75.809784
44.52001	-75.763092
44.772087	-75.412903
44.980342	-74.981689
45.01239	-74.803162
44.991027	-74.733124
45.000738	-74.663086
44.997825	-74.458466
44.991998	-74.319763
44.991027	-74.143982
45.001709	-73.810272
45.003651	-73.631744
45.015302	-72.983551
45.008506	-72.559204
45.01239	-71.50177
45.045389	-71.492157
45.070611	-71.496277
45.111331	-71.449585
45.13168	-71.427612
45.202361	-71.3974
45.237185	-71.441345
45.236218	-71.38504
45.269088	-71.360321
45.300007	-71.28479
45.251688	-71.228485
45.24202	-71.181793
45.242986	-71.139221
45.302905	-71.095276
45.326082	-71.004639
45.34732	-71.011505
45.310632	-70.922241
45.252655	-70.896149
45.233316	-70.861816
45.265222	-70.845337
45.32222	-70.805511
45.400379	-70.823364
45.431226	-70.782166
45.392664	-70.710754
45.376267	-70.653076
45.404235	-70.624237
45.510197	-70.721741
45.562141	-70.686035
45.666846	-70.558319
45.708097	-70.463562
45.733984	-70.385284
45.795297	-70.41275
45.890008	-70.261688
45.943511	-70.238342
45.962606	-70.311127
45.993145	-70.287781
46.020807	-70.31662
46.060844	-70.282288
46.064656	-70.3125
46.0999	-70.285034
46.100852	-70.256195
46.148443	-70.241089
46.189338	-70.290527
46.290969	-70.234222
46.302355	-70.205383
46.331758	-70.20813
46.35925	-70.149078
46.411352	-70.092773
46.417032	-70.057068
46.695609	-69.996643
47.455951	-69.226227
47.424371	-69.080658
47.405785	-69.035339
47.373245	-69.050446
47.256864	-69.050446
47.179446	-68.900757
47.240084	-68.711243
47.253136	-68.59726
47.284819	-68.58078
47.287613	-68.373413
47.356502	-68.356934
47.35185	-68.226471
47.286682	-68.119354
47.196245	-67.953186
47.104719	-67.883148
47.065445	-67.791138
45.934916	-67.780151
45.916766	-67.751312
45.875668	-67.804871
45.818272	-67.756805
45.796255	-67.803497
45.756984	-67.804871
45.727274	-67.782898
45.731108	-67.810364
45.692751	-67.814484
45.663966	-67.723846
45.690833	-67.730713
45.625563	-67.668915
45.595783	-67.556305
45.601548	-67.454681
45.572716	-67.424469
45.505384	-67.418976
45.488057	-67.501373
45.42448	-67.473907
45.377232	-67.421722
45.28455	-67.48764
45.165579	-67.406616
45.125867	-67.335205
45.191716	-67.277527
45.164611	-67.226715
45.160737	-67.153931
45.100669	-67.107239
44.952165	-67.020721
44.909387	-66.971283
44.862683	-66.978149
44.828604	-66.967163
44.826656	-66.931458
44.79548	-66.886139
44.773062	-66.899872
44.748684	-66.910858
44.694041	-66.980896
